"","folio","factor_b2","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"6754",8485000,1227,"0","0","0","1","1","1","0","0","1","1","1","1","0","2"
"6755",8486000,1227,"0","0","1","1","1","1","0","0","1","1","1","1","1","3"
"6756",8486000,1227,"0","0","1","1","1","1","0","0","1","1","1","1","1","3"
"6757",8488000,1227,"0","0","0","1","1","0","0","0","0","1","1","1","0","2"
"6758",8489000,1227,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"6759",8491000,1227,"1","1","0","1","1","1","0","0","1","1","1","0","1","3"
"6760",8492000,1227,"0","0","0","0","0","0","0","0","0","1","1","1","0","2"
"6761",8493000,1227,"0","0","1","0","1","1","0","1","0","1","1","1","1","3"
"6762",8498000,1227,"0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"6763",8499000,1227,"0","0","0","1","1","1","0","0","0","1","1","1","0","3"
"6764",8500000,1227,"0","1","1","1","1","1","0","1","1","1","1","1","0","3"
"6765",8501000,1227,"1","1","1","1","0","1","0","1","0","1","1","1","0","1"
"6766",8502000,1227,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"6767",8503000,1227,"1","0","0","0","1","0","0","0","0","1","1","1","0","2"
"6768",8505000,1227,"0","1","0","1","1","1","0","0","0","1","1","1","0","2"
"6769",8506000,1227,"0","0","0","1","1","0","0","1","0","1","1","1","0","2"
"6770",8507000,1227,"1","1","1","1","1","1","0","0","0","1","1","1","1","2"
"6771",8508000,1227,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6772",8511000,1227,"0","0","0","1","1","1","0","0","0","1","1","1","0","3"
"6773",8512000,1227,"0","0","0","1","1","0","0","0","1","1","1","1","0","2"
"6774",8514000,1227,"0","1","0","1","1","1","0","0","0","1","1","1","1","3"
"6775",8515000,1227,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"6776",8518000,1227,"0","0","1","1","1","1","0","1","0","1","1","1","1","1"
"6777",8519000,1227,"0","1","0","1","1","1","0","0","0","1","1","1","0","1"
"6778",8521000,1227,"1","1","1","1","1","1","0","0","0","1","1","1","1","2"
"6779",8523000,1227,"1","1","0","1","1","1","0","0","1","1","1","1","1","2"
"6780",8525000,1227,"1","0","0","1","1","0","0","0","1","1","1","1","0","2"
"6781",8526000,1227,"1","1","0","1","1","1","0","0","0","0","1","0","0","1"
"6782",8527000,1227,"0","0","1","1","1","1","0","0","0","1","1","1","1","2"
"6783",8530000,1227,"1","1","1","1","1","1","0","0","0","1","1","1","1","3"
"6784",8532000,1227,"0","1","1","1","1","1","0","1","0","1","1","1","0","2"
"6785",8532100,1227,"0","1","0","1","1","0","0","1","1","1","1","1","0","1"
"6786",8535000,1227,"0","1","0","1","1","1","0","1","0","1","0","1","0","1"
"6787",8536000,4240,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6788",8537000,4240,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6789",8538000,4240,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6790",8539000,4240,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6791",8541000,4240,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6792",8542000,4240,"0","0","1","0","1","1","1","1","1","1","1","1","1","2"
"6793",8543000,4240,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6794",8544000,4240,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6795",8545000,1930,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6796",8546000,1930,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"6797",8548000,1930,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6798",8549000,1930,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6799",8550000,1930,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6800",8551000,1930,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6801",8553000,1930,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"6802",8554000,3801,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6803",8556000,3801,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"6804",8560000,3801,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6805",8561000,3801,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6806",8562000,3801,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"6807",8563000,3452,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6808",8564000,3452,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6809",8565000,3452,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"6810",8568000,3452,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6811",8569000,3452,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6812",8570000,3452,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6813",8572000,3452,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"6814",8574000,3452,"0","1","1","1","1","1","1","0","1","1","1","1","1","3"
"6815",8576000,3452,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6816",8581000,2614,"0","0","1","1","1","1","0","1","1","1","0","1","1","3"
"6817",8582000,2614,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6818",8583000,2614,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6819",8584000,2614,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"6820",8587000,2614,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6821",8589000,2614,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6822",8590000,2455,"0","0","0","1","1","1","0","1","0","1","1","1","1","3"
"6823",8591000,2455,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6824",8592000,2455,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6825",8593000,2455,"0","0","0","1","1","0","0","0","0","1","1","1","1","1"
"6826",8595000,2455,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"6827",8596000,2455,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6828",8598000,2455,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6829",8599000,4545,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6830",8601000,4545,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6831",8602000,4545,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6832",8603000,4545,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6833",8604000,4545,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6834",8605000,4545,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"6835",8606000,4545,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6836",8607000,4545,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"6837",8608000,2550,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"6838",8609000,2550,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6839",8610000,2550,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6840",8611000,2550,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6841",8612000,2550,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"6842",8613000,2550,"1","1","1","1","1","1","1","0","1","1","1","1","1","1"
"6843",8614000,2550,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6844",8616000,2550,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6845",8617000,2334,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"6846",8618000,2334,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6847",8619000,2334,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6848",8620000,2334,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6849",8621000,2334,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6850",8622000,2334,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6851",8623000,2334,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6852",8624000,2334,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6853",8625000,2334,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"6854",8626000,1571,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6855",8627000,1571,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6856",8628000,1571,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6857",8630000,1571,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6858",8631000,1571,"0","1","1","1","1","1","0","1","0","0","1","1","1","1"
"6859",8634000,1571,"0","1","0","1","1","1","0","1","1","1","1","0","1","2"
"6860",8635000,1571,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6861",8636000,1571,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6862",8637000,1571,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6863",8641000,1571,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6864",8643000,1571,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6865",8644000,2005,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6866",8645000,2005,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"6867",8646000,2005,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6868",8647000,2005,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6869",8648000,2005,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6870",8649000,2005,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6871",8650000,2005,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6872",8651000,2005,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6873",8652000,2005,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6874",8653000,2355,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6875",8654000,2355,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"6876",8655000,2355,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"6877",8657000,2355,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6878",8658000,2355,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6879",8660000,2355,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6880",8662000,948,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6881",8663000,948,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6882",8666000,948,"0","1","0","1","1","1","0","0","0","0","1","1","1","2"
"6883",8667000,948,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6884",8669000,948,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6885",8670000,948,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6886",8671000,1181,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"6887",8673000,1181,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6888",8674000,1181,"0","1","0","1","1","1","0","0","1","1","1","1","1","1"
"6889",8676000,1181,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"6890",8677000,1181,"0","1","0","1","1","1","0","0","0","0","1","1","0","1"
"6891",8678000,1181,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6892",8679000,1181,"0","0","1","1","1","0","0","1","1","0","1","1","1","1"
"6893",8680000,686,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6894",8681000,686,"0","1","0","1","1","1","0","0","0","0","1","1","0","1"
"6895",8683000,686,"0","1","0","1","1","1","0","1","1","1","1","1","0","1"
"6896",8684000,686,"0","1","0","1","1","1","0","1","1","0","1","1","0","2"
"6897",8685000,686,"0","1","0","1","1","1","0","1","1","0","1","1","1","3"
"6898",8686000,686,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6899",8687000,686,"0","0","0","0","0","1","0","0","0","0","1","1","0","1"
"6900",8688000,686,"0","1","0","1","0","1","0","0","0","0","1","1","0","1"
"6901",8689000,919,"0","0","0","1","1","1","0","1","1","0","1","1","1","2"
"6902",8690000,919,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"6903",8691000,919,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6904",8692000,919,"0","0","0","1","1","1","1","1","1","0","1","1","1","1"
"6905",8693000,919,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"6906",8694000,919,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6907",8697000,919,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6908",8698000,789,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6909",8699000,789,"0","1","1","1","1","1","0","1","1","1","0","1","1","3"
"6910",8700000,789,"0","1","0","0","1","1","0","1","1","1","1","1","0","2"
"6911",8703000,789,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6912",8704000,789,"0","1","0","1","1","1","0","1","1","1","0","1","1","2"
"6913",8705000,789,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6914",8706000,789,"0","1","0","1","0","0","1","1","1","1","1","1","1","1"
"6915",8707000,1656,"0","1","1","1","1","1","0","1","1","1","1","1","0","1"
"6916",8709000,1656,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"6917",8711000,1656,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6918",8712000,1656,"0","0","0","1","1","1","0","1","1","0","1","1","0","1"
"6919",8713000,1656,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6920",8714000,1656,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"6921",8715000,1656,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6922",8716000,1656,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6923",8717000,1656,"0","1","0","1","1","1","0","0","0","1","1","1","0","1"
"6924",8718000,1656,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6925",8719000,1656,"0","1","0","1","1","0","0","1","0","1","1","1","1","3"
"6926",8720000,1656,"0","1","0","1","1","1","0","0","0","1","1","1","1","2"
"6927",8722000,1656,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"6928",8723000,1656,"0","1","0","1","1","1","0","1","1","0","1","1","0","1"
"6929",8724000,1656,"1","1","0","1","1","0","0","0","1","1","1","1","1","3"
"6930",8725000,1528,"1","0","0","1","1","1","1","1","1","1","1","1","1","1"
"6931",8726000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6932",8727000,1528,"1","0","0","1","0","1","0","1","1","1","1","1","1","3"
"6933",8728000,1528,"0","0","1","1","1","1","0","0","0","1","1","1","1","3"
"6934",8729000,1528,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6935",8730000,1528,"0","0","1","1","1","1","0","1","0","1","1","1","1","2"
"6936",8732000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6937",8733000,1528,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6938",8735000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6939",8737000,1528,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6940",8739000,1528,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6941",8740000,1528,"0","1","1","1","1","1","0","0","1","1","1","1","1","3"
"6942",8741000,1528,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6943",8742000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6944",8744000,1528,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6945",8746000,1528,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6946",8747000,1528,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6947",8748000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","0","1"
"6948",8749000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6949",8750000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6950",8751000,1528,"0","0","0","1","1","1","0","0","0","1","1","1","1","3"
"6951",8752000,1528,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6952",8754000,1528,"0","0","0","1","1","1","0","1","1","0","1","1","1","1"
"6953",8755000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"6954",8756000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6955",8757000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6956",8758000,1528,"0","0","1","1","1","1","0","1","1","1","0","1","1","1"
"6957",8759000,1528,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"6958",8761000,1528,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"6959",8762000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6960",8763000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6961",8764000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6962",8765000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"6963",8766000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"6964",8767000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"6965",8768000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"6966",8770000,1528,"0","0","0","1","0","1","0","1","1","1","1","1","1","2"
"6967",8771000,1528,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"6968",8772000,1528,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6969",8774000,1528,"0","1","0","1","1","1","0","0","0","0","1","1","0","3"
"6970",8776000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6971",8777000,1528,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6972",8778000,1528,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6973",8779000,893,"0","1","1","1","1","0","0","1","0","1","0","1","0","2"
"6974",8780000,893,"0","1","1","1","1","1","0","0","0","1","1","1","1","2"
"6975",8782000,893,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"6976",8783000,893,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6977",8785000,893,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"6978",8786000,893,"1","0","1","1","1","1","0","0","0","1","1","1","1","2"
"6979",8787000,893,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6980",8790000,893,"1","0","1","1","1","1","0","0","0","1","1","1","1","3"
"6981",8791000,893,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"6982",8793000,893,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"6983",8794000,893,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"6984",8796000,893,"0","1","0","1","1","1","0","0","0","1","1","1","1","1"
"6985",8797000,893,"1","0","1","1","1","1","0","1","0","1","1","1","1","3"
"6986",8798000,893,"0","0","0","1","1","1","0","0","0","1","1","1","1","3"
"6987",8800000,893,"0","0","0","1","1","1","0","0","0","1","1","0","1","3"
"6988",8801000,893,"1","0","1","1","1","1","0","1","0","1","1","1","1","2"
"6989",8802000,893,"1","1","1","1","1","1","0","0","0","1","1","1","1","3"
"6990",8803000,893,"0","0","0","1","1","1","0","0","1","1","1","1","1","1"
"6991",8805000,893,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"6992",8807000,893,"0","0","1","1","1","1","1","0","0","1","1","1","1","3"
"6993",8809000,893,"1","1","0","1","1","1","0","0","0","1","1","1","0","3"
"6994",8811000,893,"0","0","1","1","1","1","0","1","0","1","1","1","1","1"
"6995",8812000,893,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
"6996",8813000,893,"1","0","1","1","1","1","1","1","0","1","1","1","1","1"
"6997",8814000,893,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"6998",8815000,893,"1","1","1","1","1","1","0","0","1","1","1","1","1","3"
"6999",8816000,893,"0","1","1","1","1","1","0","0","0","1","1","1","1","1"
"7000",8816100,893,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"7001",8817000,893,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"7002",8818000,893,"1","1","0","1","1","1","1","0","0","1","1","1","1","3"
"7003",8819000,893,"0","0","0","1","1","1","0","0","0","0","1","1","1","1"
"7004",8820000,893,"1","1","1","1","1","1","0","0","0","1","1","1","1","3"
"7005",8823000,893,"1","1","0","1","1","1","0","0","0","1","1","1","1","3"
"7006",8824000,893,"0","0","1","1","1","1","1","0","1","1","1","1","1","3"
