"","folio","ah03b","fac_2l","ah03c","ah03d","ah03d1","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"1730","019310AP00","1",4679,"1","0","0","1","1","1","0","0","0","1","1","1","0","2"
"1731","019320AP00","0",4679,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1732","019330AP00","1",4679,"1","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1733","019340AP00","0",4679,"0","0","0","1","1","0","0","0","1","1","1","1","1","1"
"1734","019350AP00","1",4679,"1","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1735","019360AP00","0",4679,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1736","019370AP00","1",4679,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1737","019390AP00","1",4679,"1","0","0","1","1","1","0","0","1","1","1","1","1","2"
"1738","019400AP00","0",4679,"1","0","0","1","1","1","0","0","1","1","1","1","0","2"
"1739","019410CP05","0",4679,"1","0","0","0","0","0","0","1","1","1","1","1","0","1"
"1740","019420AP00","1",4679,"1","0","0","1","1","1","0","1","0","1","1","0","1","2"
"1741","019420CP03","0",4679,"1","0","0","1","0","1","0","1","1","1","1","1","1","1"
"1742","019430AP00","0",4679,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1743","019440AP00","1",4679,"1","0","0","1","0","1","0","1","1","1","1","1","1","2"
"1744","019450AP00","1",4679,"1","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1745","019450CP04","1",4679,"1","1","0","1","1","1","0","0","1","1","1","1","1","1"
"1746","019460AP00","0",4679,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1747","019470AP00","0",1572,"1","0","0","1","1","0","0","1","1","1","1","1","1","3"
"1748","019470BP06","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1749","019480AP00","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1750","019490AP00","1",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1751","019500AP00","0",1572,"0","0","0","1","0","1","0","1","1","1","1","1","1","3"
"1752","019510AP00","1",1572,"1","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1753","019510CP03","1",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1754","019510CP04","1",1572,"1","0","0","1","1","0","0","1","1","1","1","1","0","1"
"1755","019520AP00","0",1572,"1","0","0","1","0","0","0","1","0","1","1","1","1","3"
"1756","019520CP05","0",1572,"0","0","0","1","0","1","0","1","1","1","1","1","1","2"
"1757","019530AP00","1",1572,"1","0","0","0","0","1","0","0","0","1","1","1","1","3"
"1758","019540AP00","0",1572,"1","0","0","1","1","1","0","1","0","1","1","1","0","3"
"1759","019540CP03","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1760","019540CP05","1",1572,"1","0","0","1","1","1","0","1","1","1","1","1","0","2"
"1761","019540CP06","0",1572,"1","0","0","1","1","0","0","1","1","0","1","1","0","2"
"1762","019550AP00","0",1572,"1","0","0","1","0","1","0","0","0","1","1","1","0","1"
"1763","019550CP03","1",1572,"1","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1764","019560AP00","1",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1765","019570AP00","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","0","1"
"1766","019580AP00","0",1572,"1","0","0","0","1","1","0","1","1","1","1","1","1","3"
"1767","019590AP00",NA,1572,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","0","1"
"1768","019590CP04","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1769","019590CP11","0",1572,"0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"1770","019600AP00","0",1572,"1","0","0","1","0","1","1","1","1","1","1","1","1","2"
"1771","019610AP00","0",1572,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"1772","019610BP05","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1773","019620AP00","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1774","019700CP03","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1775","019720AP00","0",1572,"0","0","0","1","1","1","0","1","1","1","0","0","1","1"
"1776","019730AP00","0",1572,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"1777","019740AP00","0",1572,"0","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1778","019760AP00","0",1572,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"1779","019770AP00","0",1572,"1","1","1","1","1","1","1","1","1","1","1","1","0","3"
"1780","019770BP04","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1781","019790AP00","0",1572,"1","0","0","1","1","0","0","1","1","1","1","1","1","2"
"1782","019800CP03","0",1572,"1","0","0","1","1","0","0","1","1","1","1","1","0","1"
"1783","019800CP05","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","0","1"
"1784","019810BP03","0",1572,"1","0","0","0","1","0","0","1","0","0","1","1","0","1"
"1785","019820AP00","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","0","3"
"1786","019840AP00","0",1572,"1","0","0","1","0","0","0","1","1","1","1","1","0","1"
"1787","019850AP00","0",1572,"0","1","0","1","1","0","0","1","1","1","1","1","1","2"
"1788","019860AP00","1",1572,"0","1","1","1","1","1","0","1","1","0","1","1","1","2"
"1789","019860CP03","0",1572,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1790","019870AP00","0",1572,"0","1","0","1","1","0","0","1","1","1","1","1","1","2"
"1791","019870CP01","0",1572,"1","1","0","1","1","1","0","1","1","1","1","1","1","1"
"1792","019880AP00","0",1572,"0","0","1","1","1","0","0","1","1","1","1","1","0","3"
"1793","019890AP00","0",1572,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1794","019900AP00","0",1572,"1","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1795","019910AP00","0",1572,"1","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1796","019960AP00","0",1572,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1797","019980AP00","0",1572,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1798","019990AP00","0",1572,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"1799","019990CP04","0",1572,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1800","020000AP00","0",1572,"1","0","0","1","0","0","0","1","1","1","1","1","1","2"
"1801","020010AP00","0",19187,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1802","020020AP00","1",19187,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1803","020020CP06","0",19187,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1804","020020CP08","0",19187,"1","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1805","020030AP00","0",19187,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1806","020090AP00","0",19187,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1807","020110AP00","0",20630,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1808","020111AP00","0",20630,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1809","020120AP00","0",20630,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1810","020130AP00","0",20630,"0","0","0","1","1","0","0","1","1","1","1","1","1","3"
"1811","020150AP00","1",20630,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1812","020160AP00","0",20630,"0","0","0","0","1","1","0","1","1","1","1","1","1","2"
"1813","020160CP02","0",20630,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1814","020180AP00","0",20630,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1815","020190AP00","1",20630,"1","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1816","020200AP00","0",20630,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1817","020230AP00","0",20630,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1818","020250AP00","0",20630,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1819","020250BP03","0",20630,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1820","020260AP00","0",20630,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1821","020290AP00","1",18420,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1822","020310AP00","0",18420,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1823","020330AP00","0",18420,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1824","020340AP00","0",18420,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1825","020350AP00","0",18420,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1826","020350CP02","0",18420,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"1827","020370AP00","0",10487,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1828","020400AP00","1",10487,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"1829","020410AP00","0",10487,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1830","020420AP00","0",10487,"1","0","1","1","1","1","0","0","0","0","0","0","0","3"
"1831","020420CP05","0",10487,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1832","020450AP00","0",10487,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1833","020460AP00","0",18985,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"1834","020470AP00","0",18985,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1835","020470CP03","0",18985,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"1836","020500AP00","1",18985,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1837","020500BP03","0",18985,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1838","020500CP04","0",18985,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1839","020520AP00","0",18985,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"1840","020570AP00","0",20967,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"1841","020580AP00","1",20967,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1842","020590AP00","0",20967,"0","0","0","1","1","1","0","0","1","0","0","1","0","3"
"1843","020610AP00","0",20967,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1844","020620AP00","0",20967,"0","0","0","1","1","0","0","1","1","1","1","1","1","3"
"1845","020630AP00","0",20967,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1846","020670AP00","0",14622,"0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"1847","020710AP00","1",14622,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1848","020760AP00","0",23472,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1849","020830AP00","0",14338,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1850","020850AP00","0",14338,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1851","020940AP00","0",14338,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1852","020950AP00","0",14338,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1853","020950BP03","0",14338,"1","0","0","1","1","0","0","1","1","1","1","1","1","1"
"1854","020980AP00","0",14338,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1855","021000AP00","1",26888,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1856","021030AP00","0",26888,"0","0","0","1","1","0","0","1","1","1","1","1","1","2"
"1857","021040AP00","0",26888,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1858","021040BP03","0",26888,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1859","021060AP00","0",26888,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1860","021090AP00","0",22549,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1861","021120AP00","0",22549,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1862","021130AP00","0",22549,"0","0","0","1","1","0","0","1","0","1","1","1","1","1"
"1863","021160AP00","0",22549,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1864","021190AP00","0",15387,"1","0","1","1","1","0","1","1","1","1","1","1","1","2"
"1865","021230AP00","0",15387,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1866","021270AP00","0",11237,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1867","021280AP00","0",11237,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"1868","021290AP00","0",11237,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1869","021300AP00","1",11237,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1870","021310AP00","0",11237,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1871","021310CP03","0",11237,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1872","021330AP00","0",11237,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1873","021360AP00","0",9802,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1874","021370AP00","0",9802,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1875","021380AP00","0",9802,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"1876","021410AP00","0",9802,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1877","021410CP03","0",9802,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1878","021420AP00","0",9802,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1879","021430AP00","0",9802,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1880","021450AP00","1",10417,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1881","021460AP00","0",10417,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1882","021480AP00","0",10417,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1883","021490AP00","0",10417,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1884","021490CP03","0",10417,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1885","021500AP00","0",10417,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1886","021550AP00","0",20019,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1887","021570AP00","1",20019,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1888","021580AP00","0",20019,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1889","021600AP00","1",20019,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1890","021620AP00","0",20019,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1891","021630AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1892","021640AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1893","021650AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"1894","021660AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1895","021670AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1896","021680AP00","0",20288,"0","0","1","1","1","0","0","0","1","1","1","1","0","2"
"1897","021700AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1898","021720AP00","0",20288,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1899","021720CP03","0",20288,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1900","021730AP00","0",20288,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1901","021780AP00","1",20288,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"1902","021780CP07","0",20288,"1","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1903","021790AP00","0",20288,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1904","021830AP00","0",10786,"0","1","1","1","1","1","0","0","0","0","1","1","1","3"
"1905","021850AP00","0",10786,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1906","021860AP00","0",10786,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1907","021860BP03","0",10786,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"1908","021880AP00","0",10786,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"1909","021890AP00","0",10786,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"1910","021890CP08","0",10786,"0","1","1","1","0","1","0","1","0","1","1","1","1","1"
"1911","021900AP00","0",867,"0","0","0","1","0","0","0",NA,NA,NA,NA,"1","1","1"
"1912","021910AP00","0",867,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1913","021911AP00","0",867,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1914","021912AP00","0",867,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"1915","021913AP00","0",867,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"1916","021930AP00","0",867,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1917","021960AP00","0",867,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1918","021970AP00","0",867,"0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"1919","021990AP00","0",909,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1920","022000AP00","0",909,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1921","022020AP00","0",909,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1922","022050AP00","0",909,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1923","022060AP00","0",909,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1924","022080AP00","0",1855,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1925","022100AP00","0",1855,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"1926","022110AP00","0",1855,"1","0","0","1","1","1","0","0","0","0","0","0","0","3"
"1927","022130AP00","0",1855,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1928","022140AP00","0",1855,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1929","022150AP00","0",1855,"1","0","0","1","1","1","0","0","0","0","0","0","0","3"
"1930","022170AP00","0",1560,"0","0","0","1","0","0","0","1","1","1","1","1","1","1"
"1931","022170CP02","0",1560,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1932","022180AP00","0",1560,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1933","022220AP00","0",1560,"0","0","1","1","1","0","1","1","1","1","1","1","1","2"
"1934","022220BP04","0",1560,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1935","022220CP03","1",1560,"0","0","0","1","0","0","0","1","1","1","1","1","1","3"
"1936","022230AP00","0",1560,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1937","022270AP00","0",1393,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1938","022280AP00","0",1393,"0","0","0","1","1","1","0","0","0","0","0","0","0","3"
"1939","022300AP00","0",1393,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1940","022310AP00","0",1393,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1941","022320AP00","0",1393,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1942","022320CP03","0",1393,"0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"1943","022340AP00","0",2192,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1944","022351AP00","0",2192,"0","0","1","1","1","1","0","1","1","1","1","1","0","2"
"1945","022360AP00","0",2192,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1946","022370AP00","0",2192,"0","0","1","1","1","1","0","1","0","1","1","1","1","2"
"1947","022380BP04","0",2192,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1948","022390AP00","0",2192,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1949","022400AP00","0",2192,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"1950","022430AP00","0",2192,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1951","022440AP00","0",2192,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
