"","folio","foliow1","fac_2l","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"1121","01390000","01390000",2927,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"1122","01395000","01395000",2927,"0","0","0","1","0","1","0","0","0","0","1","1","0","1"
"1123","01397000","01397000",2927,"0","0","1","1","1","1","0","0","0","0","1","1","0","1"
"1124","01397007","01397000",2927,"0","0","1","1","1","1","0","0","0","0","1","0","0","3"
"1125","01403000","01403000",2927,"1","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1126","01405000","01405000",2927,"1","0","1","1","1","1","1","0","0","1","1","1","0","1"
"1127","01406000","01406000",2927,"1","0","0","1","0","0","0","0","0","1","1","1","0","1"
"1128","01407000","01407000",2927,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1129","01408000","01408000",2927,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1130","01408003","01408000",2927,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"1131","01409000","01409000",2927,"0","1","0","1","0","1","0","0","0","1","1","1","0","2"
"1132","01410000","01410000",2927,"1","1","0","1","0","1","0","0","0","0","1","1","0","2"
"1133","01411000","01411000",2927,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"1134","01412000","01412000",2927,"0","0","0","0","1","0","0","0","0","0","1","0","0","2"
"1135","01413000","01413000",2927,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1136","01414000","01414000",2927,"0","1","0","1","0","1","0","0","0","0","1","0","0","3"
"1137","01414004","01414000",2927,"0","0","0","1","0","1","0","0","0","1","1","0","0","1"
"1138","01415000","01415000",2927,"1","0","0","1","1","1","0","0","0","0","1","0","0","1"
"1139","01416000","01416000",2927,"1","0","0","1","1","1","0","1","0","1","1","1","1","3"
"1140","01417000","01417000",2927,"0","0","0","1","0","1","0","0","0","1","1","0","0","1"
"1141","01417003","01417000",2927,"0","0","0","1","0","1","0","0","0","0","1","0","0","1"
"1142","01419000","01419000",2927,"0","1","1","1","1","1","0","0","0","1","1","1","0","3"
"1143","01420000","01420000",2927,"0","0","0","1","1","1","0","0","0","1","1","1","0","2"
"1144","01421000","01421000",2927,"0","0","0","1","0","1","0","0","0","1","1","0","0","3"
"1145","01422000","01422000",400,"0","0","0","1","1","1","0","0","0","0","1","0","0","2"
"1146","01424000","01424000",400,"0","0","0","1","0","0","0","1","0","0","1","0","0","2"
"1147","01425000","01425000",400,"0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"1148","01426000","01426000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1149","01427000","01427000",400,"0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"1150","01428000","01428000",400,"0","0","0","1","1","0","0","0","0","0","1","0","0","3"
"1151","01428100","01428100",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1152","01429000","01429000",400,"0","0","1","1","1","1","0","1","1","1","1","1","0","2"
"1153","01430000","01430000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"1154","01430100","01430100",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","2"
"1155","01431000","01431000",400,"0","0","1","1","1","1","0","0","0","0","1","1","0","3"
"1156","01433000","01433000",400,"0","0","1","1","1","1","0","0","0","0","1","0","0","3"
"1157","01436000","01436000",400,"1","1","0","0","0","1","0","0","0","0","1","1","0","3"
"1158","01437000","01437000",400,"0","0","1","1","1","1","0","1","1","1","1","0","0","2"
"1159","01438000","01438000",400,"0","1","0","1","0","1","0","0","0","0","1","1","0","2"
"1160","01439000","01439000",400,"0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"1161","01440000","01440000",400,"0","1","0","1","1","1","0","0","0","0","1","1","0","2"
"1162","01442000","01442000",400,"1","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1163","01443000","01443000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1164","01443004","01443000",400,"0","0","0","1","0","0","0","0","0","0","1","0","1","1"
"1165","01443009","01443000",400,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1166","01444000","01444000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1167","01445000","01445000",400,"1","0","0","1","0","0","0","0","0","0","1","1","0","3"
"1168","01445006","01445000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1169","01446000","01446000",400,"0","0","0","1","1","0","0","0","0","0","1","0","0","2"
"1170","01447000","01447000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1171","01448000","01448000",400,"0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"1172","01449000","01449000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1173","01450000","01450000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1174","01451000","01451000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1175","01452000","01452000",400,"1","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1176","01453000","01453000",400,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1177","01454000","01454000",400,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"1178","01456000","01456000",400,"0","0","0","1","0","0","0","1","0","0","1","0","0","2"
"1179","01457000","01457000",400,"1","0","0","1","0","1","0","0","0","0","1","1","0","2"
"1180","01458000","01458000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"1181","01458003","01458000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"1182","01459000","01459000",400,"1","0","0","1","0","0","0","1","0","0","1","0","0","3"
"1183","01460000","01460000",400,"1","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1184","01461000","01461000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1185","01462000","01462000",400,"0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"1186","01463000","01463000",400,"0","0","0","1","0","0","0","1","0","1","1","0","0","2"
"1187","01464000","01464000",400,"1","0","0","1","0","1","0","0","0","0","1","1","0","1"
"1188","01465000","01465000",400,"0","0","0","1","1","1","0","0","0","0","1","0","0","1"
"1189","01466000","01466000",400,"0","1","0","1","1","1","0","0","0","0","1","0","0","3"
"1190","01467000","01467000",400,"1","0","0","1","1","0","0","0","0","0","1","0","0","2"
"1191","01467005","01467000",400,"0","0","0","1","1","1","0","0","0","0","1","0","0","1"
"1192","01468000","01468000",400,"1","0","0","1","1","1","0","1","0","0","1","0","0","1"
"1193","01469000","01469000",400,"0","0","0","0","1","0","0","0","0","0","1","0","0","1"
"1194","01470000","01470000",400,"0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"1195","01471000","01471000",400,"0","0","0","1","0","1","0","0","0","0","1","0","0","2"
"1196","01473000","01473000",400,"0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"1197","01473003","01473000",400,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"1198","01474000","01474000",400,"1","0","0","1","1","1","0","0","0","0","1","0","0","1"
"1199","01475000","01475000",400,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1200","01477000","01477000",1852,"0","0","0","1","1","0","0","1","0","1","1","0","1","2"
"1201","01478000","01478000",1852,"0","0","0","1","1","1","0","1","0","1","1","0","1","3"
"1202","01479000","01479000",1852,"0","0","0","0","1","1","0","1","0","1","1","0","0","2"
"1203","01480000","01480000",1852,"0","0","0","1","1","1","0","1","1","1","1","0","1","2"
"1204","01481000","01481000",1852,"0","1","0","1","1","1","0","1","1","1","1","0","1","2"
"1205","01482000","01482000",1852,"0","0","0","1","0","1","0","1","1","1","1","0","1","1"
"1206","01483000","01483000",1852,"0","0","0","1","1","1","0","1","0","1","1","0","1","2"
"1207","01484000","01484000",1852,"0","0","0","0","0","0","0","1","0","1","1","1","0","3"
"1208","01484008","01484000",1852,"0","0","0","1","1","0","0","1","0","0","1","0","1","1"
"1209","01485000","01485000",1852,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1210","01486000","01486000",1852,"0","0","0","1","0","0","0","1","0","1","1","0","0","1"
"1211","01487000","01487000",1852,"0","0","0","1","1","1","0","0","0","0","1","0","1","1"
"1212","01488000","01488000",1852,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"1213","01489000","01489000",1852,"1","0","0","1","1","1","1","1","0","1","1","1","0","1"
"1214","01490000","01490000",1852,"0","1","0","1","1","1","0","1","0","1","1","1","1","3"
"1215","01491000","01491000",1852,"0","0","0","1","1","0","0","0","0","0","1","1","0","2"
"1216","01491002","01491000",1852,"0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1217","01491003","01491000",1852,"0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"1218","01492000","01492000",1852,"0","0","0","1","1","1","0","0","0","0","1","1","0","2"
"1219","01494000","01494000",1852,"0","0","0","1","0","1","0","1","0","1","1","1","1","1"
"1220","01495000","01495000",1852,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"1221","01496000","01496000",1852,"0","0","0","0","0","1","0","1","1","1","1","1","1","3"
"1222","01497000","01497000",1852,"0","0","0","1","1","1","0","1","1","0","1","1","0","2"
"1223","01498000","01498000",1852,"0","0","0","1","1","1","0","1","1","1","1","1","0","2"
"1224","01501000","01501000",1852,"0","0","0","1","0","1","0","1","0","1","1","0","1","2"
"1225","01502000","01502000",1852,"0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"1226","01503000","01503000",1852,"0","0","0","1","1","0","0","0","0","0","1","0","1","1"
"1227","01504000","01504000",1852,"1","0","0","1","0","1","0","1","0","1","1","1","0","3"
"1228","01505000","01505000",1852,"0","0","0","1","1","1","0","1","0","1","1","1","0","2"
"1229","01506000","01506000",1852,"1","0","1","1","1","1","0","0","0","1","1","1","0","2"
"1230","01507000","01507000",1852,"1","0","1","1","1","1","0","1","0","1","1","1","1","2"
"1231","01508000","01508000",1852,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"1232","01509000","01509000",1852,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1233","01510000","01510000",1852,"0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"1234","01512000","01512000",1852,"1","0","0","1","1","1","0","0","0","0","1","0","0","3"
"1235","01513000","01513000",1852,"1","0","0","1","0","0","0","1","0","1","1","1","1","3"
"1236","01514000","01514000",1852,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1237","01515000","01515000",1852,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1238","01516000","01516000",1852,"1","1","1","1","1","1","0","1","0","1","1","1","1","2"
"1239","01516003","01516000",1852,"0","0","0","1","0","0","0","1","1","1","1","1","0","1"
"1240","01516004","01516000",1852,"0","0","0","1","0","0","0","1","0","1","0","1","0","2"
"1241","01517000","01517000",1852,"1","1","0","1","1","1","0","1","1","1","1","0","0","1"
"1242","01519000","01519000",1852,"0","0","0","1","1","1","0","0","0","0","1","0","0","1"
"1243","01520000","01520000",1852,"1","0","0","0","0","0","0","0","0","0","0","1","1","1"
"1244","01521000","01521000",1852,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1245","01521005","01521000",1852,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1246","01522000","01522000",1852,"0","1","0","1","1","1","0","0","0","0","1","1","0","2"
"1247","01523000","01523000",1852,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1248","01524000","01524000",1852,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"1249","01525000","01525000",1852,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"1250","01526000","01526000",1852,"0","0","0","1","1","0","0","0","0","0","1","1","0","1"
"1251","01527000","01527000",1852,"0","0","0","1","0","0","0","0","0","0","1","1","0","1"
"1252","01528000","01528000",1852,"0","0","1","1","0","0","0","0","0","1","1","0","0","1"
"1253","01529000","01529000",1852,"0","0","0","1","1","1","0","1","1","1","1","0","0","2"
"1254","01530000","01530000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1255","01531000","01531000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1256","01531002","01531000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1257","01532000","01532000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1258","01533000","01533000",6207,"0","0","0","1","1","1","0","1","0","1","1","0","1","2"
"1259","01533001","01533000",6207,"0","0","0","1","1","1","1","1","0","1","1","1","1","1"
"1260","01534000","01534000",6207,"0","0","1","1","1","1","0","1","0","1","1","1","1","3"
"1261","01535000","01535000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1262","01536000","01536000",6207,"0","0","1","1","1","1","0","0","1","1","1","1","1","3"
"1263","01538000","01538000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","0","2"
"1264","01539000","01539000",6207,"0","1","1","1","1","0","0","1","1","1","1","1","1","3"
"1265","01541000","01541000",6207,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"1266","01542000","01542000",6207,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"1267","01542100","01542100",6207,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1268","01543000","01543000",6207,"1","1","1","1","1","1","1","1","0","1","1","1","1","2"
"1269","01544000","01544000",6207,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"1270","01546000","01546000",6207,"1","0","0","1","1","0","0","1","0","1","1","1","1","1"
"1271","01547000","01547000",6207,"0","1","0","1","1","1","1","1","0","1","1","1","1","1"
"1272","01548000","01548000",6207,"0","1","1","1","1","1","1","1","1","1","1","1","0","3"
"1273","01552000","01552000",6207,"1","0","0","1","1","1","1","0","0","0","1","1","1","1"
"1274","01554000","01554000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1275","01555000","01555000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1276","01555002","01555000",6207,"0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"1277","01556000","01556000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"1278","01557000","01557000",6207,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"1279","01558000","01558000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1280","01559000","01559000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","3"
"1281","01560000","01560000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1282","01562000","01562000",6207,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1283","01563000","01563000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","0","1"
"1284","01564000","01564000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","0","1"
"1285","01565000","01565000",6207,"1","0","0","1","1","1","0","1","1","1","1","1","0","3"
"1286","01566000","01566000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","0","1"
"1287","01567000","01567000",6207,"0","1","0","1","1","1","0","1","0","1","1","0","0","1"
"1288","01568000","01568000",6207,"0","1","0","1","1","1","0","1","0","1","1","0","0","1"
"1289","01569000","01569000",6207,"1","1","0","1","1","1","0","1","0","1","1","1","1","3"
"1290","01570000","01570000",6207,"0","0","0","1","1","1","1","0","0","1","1","1","1","1"
"1291","01570005","01570000",6207,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"1292","01572000","01572000",6207,"0","0","1","1","1","1","1","1","0","1","1","1","1","3"
"1293","01572003","01572000",6207,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1294","01573000","01573000",6207,"0","1","1","1","1","1","1","1","1","1","1","0","1","2"
"1295","01575000","01575000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1296","01575003","01575000",6207,"0","0","1","1","1","0","1","1","0","1","1","1","1","1"
"1297","01576000","01576000",6207,"0","0","0","1","1","0","1","0","0","1","1","1","1","1"
"1298","01578000","01578000",6207,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"1299","01580000","01580000",6207,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"1300","01580003","01580000",6207,"0","0","0","1","0","1","0","1","0","1","1","1","1","1"
"1301","01581000","01581000",6207,"0","0","0","1","1","1","0","1","0","1","1","0","1","2"
"1302","01583000","01583000",6207,"0","1","0","1","1","1","0","0","0","1","1","0","0","2"
"1303","01584000","01584000",5791,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"1304","01586000","01586000",5791,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1305","01588000","01588000",5791,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"1306","01590000","01590000",5791,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"1307","01591000","01591000",5791,"0","0","0","1","1","1","0","1","1","1","1","0","1","3"
"1308","01592000","01592000",5791,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"1309","01593000","01593000",3710,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"1310","01594000","01594000",3710,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
